aX,aY,aZ,gX,gY,gZ
-0.536,-0.687,1.676,4.395,-104.126,144.226
-0.565,-0.647,1.594,13.916,-93.567,153.687
-0.577,-0.446,1.691,23.865,-89.417,165.344
-0.578,-0.172,1.820,36.316,-87.158,174.438
-0.567,0.117,1.857,48.157,-79.407,177.124
-0.546,0.340,1.810,59.875,-68.909,172.058
-0.523,0.481,1.814,70.801,-62.256,162.964
-0.504,0.465,1.814,66.956,-57.373,151.306
-0.472,0.364,1.890,59.998,-52.307,140.930
-0.457,0.227,1.945,52.490,-44.373,135.437
-0.468,0.357,2.016,53.467,-34.119,136.658
-0.460,0.554,2.027,63.477,-22.156,136.658
-0.465,0.688,1.963,69.702,-8.789,128.967
-0.456,0.844,1.841,72.876,0.610,118.347
-0.418,0.875,1.785,64.575,5.981,104.065

-0.364,0.716,1.674,36.926,14.038,75.562
-0.349,0.715,1.655,31.982,18.005,67.383
-0.345,0.700,1.653,32.471,23.132,58.350
-0.351,0.741,1.580,35.461,30.945,48.950
-0.365,0.720,1.437,40.527,38.330,37.415
-0.370,0.575,1.348,40.588,42.664,23.804
-0.364,0.461,1.226,36.255,44.128,13.672
-0.343,0.329,1.201,25.085,43.823,6.165
-0.333,0.247,1.170,17.456,43.274,1.282
-0.343,0.224,1.068,15.137,44.922,-2.014
-0.349,0.163,0.957,14.648,44.983,-6.592
-0.342,0.089,0.858,14.465,42.480,-12.268
-0.330,-0.026,0.785,10.681,38.147,-17.700
-0.312,-0.134,0.744,11.169,32.288,-20.996
-0.298,-0.256,0.736,12.207,25.635,-22.339
-0.286,-0.332,0.705,15.442,20.630,-20.691
-0.284,-0.363,0.700,18.372,15.259,-17.151
-0.266,-0.354,0.724,18.982,9.583,-13.245
-0.255,-0.329,0.786,14.282,5.554,-10.864
-0.245,-0.297,0.764,6.470,4.272,-9.399
-0.230,-0.337,0.743,1.709,3.357,-9.827
-0.213,-0.311,0.721,2.808,1.282,-8.545
-0.191,-0.329,0.759,5.981,-1.404,-7.446
-0.183,-0.293,0.750,9.094,-3.296,-5.371
-0.188,-0.265,0.728,10.498,-5.188,-3.540
-0.189,-0.227,0.774,10.803,-8.484,-2.747
-0.182,-0.220,0.845,9.216,-11.597,-2.441
-0.181,-0.219,0.889,4.333,-11.597,-2.808
-0.189,-0.185,0.916,2.136,-10.742,-3.052
-0.187,-0.240,0.875,0.549,-8.728,-5.005
-0.191,-0.251,0.889,0.916,-8.911,-5.005
-0.190,-0.242,0.910,2.625,-9.583,-4.517
-0.187,-0.249,0.925,6.958,-9.766,-4.822
-0.186,-0.270,0.944,9.705,-9.460,-4.761
-0.184,-0.301,0.972,10.620,-8.972,-4.456
-0.186,-0.260,1.001,13.123,-7.935,-3.174
-0.186,-0.231,0.992,13.977,-6.042,-2.686
-0.181,-0.238,0.979,12.146,-4.333,-3.662
-0.180,-0.260,0.967,7.446,-3.296,-4.272
-0.179,-0.267,0.959,3.967,-2.808,-4.517
-0.174,-0.282,0.920,5.066,-2.441,-4.761
-0.170,-0.298,0.935,8.179,-3.418,-4.761
-0.169,-0.309,0.952,9.766,-3.906,-4.395
-0.170,-0.308,0.979,9.644,-4.333,-3.845
-0.176,-0.326,0.963,8.057,-3.601,-3.540
-0.172,-0.363,0.929,6.348,-3.418,-3.174
-0.167,-0.390,0.922,5.676,-4.211,-2.014
-0.163,-0.398,0.934,5.737,-5.615,0.000
-0.167,-0.354,0.951,5.432,-6.409,2.747
-0.175,-0.318,0.926,5.615,-6.531,4.211
-0.175,-0.286,0.956,5.493,-7.507,4.211
-0.175,-0.287,0.974,4.639,-8.484,3.418
-0.174,-0.329,0.987,0.610,-8.118,3.052
-0.178,-0.325,0.968,-0.610,-7.446,3.479
-0.182,-0.340,0.925,-0.671,-6.897,4.639
-0.180,-0.337,0.934,-1.099,-7.812,5.798
-0.177,-0.339,0.984,-0.854,-9.583,7.080
-0.180,-0.320,0.967,0.366,-8.789,9.155
-0.193,-0.268,0.967,2.075,-8.484,11.108
-0.199,-0.193,0.999,3.540,-9.460,11.658
-0.202,-0.221,0.971,0.122,-8.545,9.216
-0.208,-0.278,0.991,-2.625,-8.728,7.080
-0.216,-0.300,0.950,-5.371,-8.179,7.324
-0.214,-0.377,0.940,-5.371,-9.033,7.507
-0.208,-0.397,0.945,-3.662,-10.132,9.399
-0.203,-0.429,0.990,-0.427,-11.780,12.024
-0.208,-0.429,0.997,3.174,-11.719,14.771
-0.214,-0.388,0.986,6.836,-11.414,17.395
-0.211,-0.381,1.002,5.798,-11.475,18.188
-0.197,-0.405,1.041,1.404,-11.719,18.616
-0.189,-0.448,1.032,-3.418,-10.742,19.287
-0.181,-0.494,1.002,-5.066,-9.644,21.484
-0.181,-0.512,0.972,-3.418,-9.460,25.146
-0.192,-0.444,1.009,0.793,-10.864,30.151
-0.208,-0.364,1.025,6.958,-11.475,33.325
-0.213,-0.345,1.019,6.592,-10.803,33.936
-0.203,-0.370,1.074,-1.221,-11.963,33.508
-0.194,-0.425,1.083,-10.010,-10.803,33.752
-0.188,-0.476,1.070,-12.146,-8.789,35.522
-0.194,-0.474,1.014,-7.812,-7.019,39.246
-0.198,-0.460,1.002,-3.784,-7.263,43.518
-0.203,-0.435,0.989,-0.671,-8.789,47.180
-0.208,-0.455,0.987,0.916,-10.742,49.744
-0.211,-0.378,1.055,3.967,-13.245,52.795
-0.223,-0.184,1.107,7.812,-13.306,54.504
-0.219,-0.116,1.126,1.587,-11.230,51.147
-0.202,-0.160,1.134,-16.907,-8.667,44.373
-0.192,-0.269,1.079,-33.325,-4.272,40.222
-0.193,-0.339,0.976,-36.926,-1.221,39.978
-0.210,-0.295,0.871,-31.189,-0.305,43.335
-0.233,-0.204,0.823,-22.766,-1.831,46.753
-0.246,-0.139,0.772,-11.108,-4.517,47.363
-0.254,-0.052,0.751,-0.244,-7.690,46.265
-0.251,0.054,0.865,1.709,-12.939,43.457
-0.234,0.091,0.943,-8.057,-14.038,37.231
-0.227,0.031,0.966,-24.719,-11.414,28.687
-0.231,-0.046,0.855,-36.011,-5.859,22.217
-0.235,-0.153,0.703,-38.147,-1.953,18.372
-0.245,-0.137,0.649,-34.363,-3.723,20.020
-0.263,-0.057,0.648,-27.954,-7.080,22.278
-0.293,-0.017,0.587,-19.165,-9.766,21.973
-0.314,0.028,0.535,-8.484,-13.123,20.020
-0.319,0.052,0.651,2.197,-20.264,15.686
-0.331,0.092,0.748,3.723,-23.682,10.681
-0.324,-0.010,0.814,-3.784,-23.132,3.723
-0.317,-0.168,0.833,-15.015,-20.508,-1.099
-0.327,-0.277,0.814,-19.531,-16.785,-1.648
-0.347,-0.287,0.716,-14.282,-12.878,0.183
-0.358,-0.236,0.681,-5.005,-13.428,2.563
-0.359,-0.178,0.713,1.770,-16.968,3.540
-0.349,-0.172,0.802,4.883,-20.203,2.563
-0.341,-0.170,0.880,8.972,-21.118,1.282
-0.334,-0.166,0.948,9.644,-19.104,0.183
-0.334,-0.169,0.954,5.737,-16.113,-1.221
-0.328,-0.241,0.936,-0.427,-12.695,-3.174
-0.324,-0.257,0.953,-1.953,-11.169,-3.296
-0.320,-0.252,0.955,0.793,-9.338,-2.441
-0.320,-0.229,0.946,6.897,-7.751,-1.953
-0.323,-0.198,0.961,11.963,-6.775,-1.465

-0.251,-0.757,2.104,-7.324,-1.526,66.345
-0.284,-0.774,2.288,-14.465,11.108,73.914
-0.335,-0.740,2.303,-17.578,30.640,82.642
-0.396,-0.658,2.256,-20.142,47.913,89.172
-0.438,-0.552,2.266,-21.057,60.852,94.543
-0.445,-0.556,2.212,-23.010,72.021,96.375
-0.428,-0.545,2.260,-22.461,80.505,98.328
-0.460,-0.461,2.240,-31.982,91.187,99.915
-0.485,-0.252,2.175,-37.537,103.333,101.501
-0.484,-0.249,2.058,-47.729,116.150,95.154
-0.480,-0.186,2.056,-62.378,125.366,89.722
-0.486,-0.078,2.020,-80.444,134.644,85.266
-0.464,0.013,1.896,-90.942,147.339,77.026
-0.460,0.034,1.682,-100.830,160.522,65.186
-0.434,0.044,1.475,-102.417,167.114,54.810
-0.401,0.071,1.317,-107.361,170.471,45.593
-0.352,0.121,1.229,-110.413,170.166,37.537
-0.286,0.153,1.219,-117.676,168.884,28.687
-0.251,0.283,1.140,-121.216,171.753,20.691
-0.224,0.472,1.134,-117.004,173.584,11.902
-0.228,0.728,0.945,-117.859,178.955,0.977
-0.243,0.823,0.750,-136.169,183.594,-16.663
-0.268,0.860,0.623,-153.625,179.260,-37.415
-0.273,0.798,0.510,-162.048,172.058,-57.434
-0.267,0.704,0.500,-157.837,161.865,-74.097
-0.247,0.594,0.504,-146.545,153.564,-87.402
-0.222,0.521,0.656,-133.362,146.362,-95.581
-0.239,0.506,0.772,-118.225,144.470,-100.464
-0.312,0.609,0.627,-100.403,152.710,-104.126
-0.378,0.616,0.344,-87.463,159.424,-112.366
-0.418,0.627,0.067,-85.632,157.349,-122.009
-0.459,0.668,-0.052,-87.708,144.226,-130.920
-0.455,0.610,-0.129,-93.323,126.465,-141.663
-0.400,0.431,-0.110,-101.807,107.422,-153.015
-0.334,0.199,0.041,-104.980,87.402,-160.706
-0.298,0.126,0.156,-98.694,73.425,-160.583
-0.255,0.072,0.137,-89.050,68.054,-157.837
-0.189,-0.069,0.346,-77.515,60.303,-156.311
-0.155,0.004,0.464,-71.472,59.265,-148.621
-0.152,0.027,0.347,-68.542,66.406,-142.090
-0.199,0.175,0.187,-70.984,70.313,-137.756
-0.234,0.312,-0.056,-74.463,67.871,-137.512
-0.228,0.337,-0.248,-78.979,58.289,-145.264
-0.192,0.232,-0.239,-76.660,38.452,-154.480
-0.138,0.134,-0.196,-72.815,18.677,-160.339
-0.071,0.021,-0.134,-72.815,2.258,-162.781
-0.006,-0.096,-0.045,-75.623,-10.071,-161.621
0.042,-0.190,0.003,-76.172,-19.775,-157.593
0.099,-0.286,0.008,-73.669,-25.513,-151.306
0.116,-0.325,-0.015,-69.336,-29.541,-143.799
0.125,-0.326,-0.041,-60.913,-34.485,-135.986
0.123,-0.308,-0.043,-54.688,-40.649,-129.883
0.109,-0.249,-0.075,-55.908,-46.753,-125.793
0.104,-0.302,-0.145,-60.913,-55.054,-126.526
0.092,-0.433,-0.173,-67.566,-66.345,-127.625
0.102,-0.631,-0.153,-77.576,-81.604,-125.732
0.128,-0.853,-0.017,-86.731,-96.191,-119.263
0.149,-0.978,0.165,-89.600,-108.948,-107.666
0.161,-1.041,0.305,-84.229,-115.112,-93.262
0.157,-1.027,0.356,-74.768,-115.845,-78.613
0.140,-1.016,0.386,-66.040,-116.516,-65.369
0.122,-1.035,0.420,-62.927,-118.225,-54.321
0.101,-1.054,0.451,-63.171,-120.422,-43.884
0.088,-1.001,0.466,-64.148,-124.390,-32.898
0.082,-1.025,0.405,-68.542,-125.977,-23.132
0.110,-1.131,0.429,-65.125,-133.118,-14.771
0.113,-1.183,0.503,-60.303,-139.160,-1.038
0.097,-1.079,0.647,-50.232,-144.287,15.015
0.092,-0.959,0.715,-40.405,-143.982,29.907
0.082,-0.868,0.754,-30.273,-141.357,40.466
0.078,-0.767,0.838,-22.644,-141.479,50.049
0.052,-0.644,0.889,-20.996,-141.296,58.960
0.017,-0.604,0.937,-24.170,-139.343,65.369
-0.010,-0.715,0.952,-26.855,-135.986,68.970
-0.050,-0.842,0.912,-20.447,-131.714,76.050
-0.099,-0.769,0.896,-4.150,-130.066,87.952
-0.114,-0.667,0.875,15.015,-131.714,98.083
-0.140,-0.555,0.906,27.588,-135.071,104.553
-0.167,-0.426,0.957,37.964,-139.954,109.497
-0.183,-0.365,1.009,38.879,-142.456,110.596
-0.212,-0.341,1.105,39.368,-144.165,111.145
-0.239,-0.366,1.245,40.710,-145.569,111.572
-0.259,-0.351,1.352,46.082,-144.226,114.990
-0.269,-0.369,1.488,52.246,-141.174,119.263
-0.316,-0.157,1.539,60.913,-133.850,125.366
-0.373,0.029,1.462,70.435,-124.023,126.587
-0.397,-0.026,1.349,79.468,-118.652,119.385
-0.413,-0.165,1.188,77.209,-118.164,112.671
-0.429,-0.459,1.237,63.904,-123.474,109.741
-0.434,-0.486,1.465,59.265,-132.690,117.493
-0.446,-0.264,1.657,62.988,-133.179,127.991
-0.428,-0.144,1.734,73.608,-125.916,131.165
-0.418,-0.061,1.752,78.186,-117.676,128.662
-0.423,-0.008,1.780,77.332,-111.023,127.441
-0.435,0.097,1.845,71.899,-107.361,126.648
-0.443,0.196,2.005,61.768,-101.501,125.061
-0.421,0.152,2.260,56.458,-92.957,120.667
-0.430,0.166,2.280,60.181,-74.890,117.310
-0.450,0.272,2.241,76.355,-55.115,116.333
-0.486,0.458,2.082,94.910,-38.940,111.694
-0.487,0.391,2.068,106.323,-30.579,99.487
-0.475,0.297,1.962,105.286,-22.766,88.196
-0.453,0.243,2.011,102.417,-17.578,80.627
-0.425,0.119,1.963,94.849,-8.545,73.669
-0.422,0.081,1.906,85.144,1.831,70.190
-0.434,0.180,1.774,77.148,11.841,69.946
-0.434,0.249,1.647,65.430,20.203,65.674
-0.429,0.263,1.528,53.589,25.574,58.838
-0.423,0.344,1.442,46.936,27.710,52.734
-0.406,0.340,1.370,47.485,29.114,43.945
-0.388,0.273,1.324,40.588,29.785,33.325
-0.376,0.160,1.222,31.860,31.982,25.513
-0.368,0.091,1.183,25.879,32.349,20.508
-0.359,0.077,1.125,29.114,32.776,17.334
-0.348,-0.012,1.100,31.738,33.447,12.573
-0.344,-0.031,1.040,30.151,34.790,9.277
-0.353,-0.022,0.997,25.879,35.706,6.775
-0.347,-0.062,0.912,19.165,35.767,2.014
-0.353,-0.076,0.875,14.282,33.630,-1.465

-0.402,-0.303,1.853,16.296,-110.840,104.004
-0.458,-0.206,1.795,13.123,-97.168,110.718
-0.464,-0.200,1.715,14.832,-86.243,112.244
-0.475,-0.165,1.639,16.479,-80.688,115.601
-0.509,-0.067,1.649,19.165,-80.444,118.530
-0.473,-0.029,1.707,22.156,-80.688,118.896
-0.429,-0.090,1.869,32.043,-82.031,117.310
-0.395,0.011,1.992,43.396,-78.674,121.948
-0.366,0.113,2.002,43.762,-65.796,126.648
-0.363,0.229,1.872,44.067,-51.208,128.479
-0.361,0.367,1.748,47.241,-41.077,129.333
-0.350,0.436,1.732,50.781,-36.987,126.465
-0.355,0.401,1.628,58.838,-33.325,120.300
-0.332,0.246,1.666,68.542,-33.081,114.136
-0.333,0.088,1.750,74.768,-33.142,110.107
-0.373,0.083,1.693,83.740,-26.306,112.793
-0.412,0.037,1.614,91.248,-19.409,114.868
-0.429,0.003,1.587,95.398,-15.564,116.394
-0.447,0.024,1.579,94.910,-12.756,119.629
-0.450,0.135,1.525,88.013,-8.911,122.681
-0.425,0.170,1.506,78.613,-5.615,121.765
-0.417,0.250,1.485,70.251,-2.625,119.812
-0.394,0.331,1.546,63.782,-0.061,116.943
-0.401,0.417,1.521,57.861,6.348,111.511
-0.416,0.476,1.362,52.979,14.282,102.966
-0.412,0.498,1.290,47.546,16.785,93.201
-0.403,0.483,1.237,36.560,15.747,83.862
-0.378,0.419,1.276,25.452,13.367,75.256
-0.356,0.405,1.269,24.048,13.916,69.763
-0.348,0.415,1.220,28.809,17.090,64.575
-0.347,0.473,1.141,36.194,20.142,60.303
-0.343,0.537,1.136,38.208,21.484,53.833
-0.331,0.552,1.093,35.461,23.804,44.800
-0.333,0.461,0.957,26.917,27.954,33.020
-0.324,0.285,0.923,17.456,27.039,23.132
-0.333,0.240,0.860,13.245,25.757,17.944
-0.344,0.179,0.829,16.907,23.865,14.160
-0.353,0.098,0.763,23.132,21.851,10.681
-0.347,0.065,0.720,26.489,17.883,9.460
-0.345,0.068,0.804,23.376,11.780,7.874
-0.341,0.018,0.832,19.165,8.850,3.967
-0.348,-0.061,0.806,12.451,8.606,-0.366
-0.350,-0.182,0.845,5.859,6.592,-3.540
-0.346,-0.295,0.857,3.113,5.005,-5.493
-0.339,-0.379,0.890,5.676,4.089,-4.822
-0.338,-0.396,0.882,10.864,3.906,-2.136
-0.328,-0.391,0.889,15.442,3.601,0.549
-0.310,-0.385,0.860,17.334,3.479,3.296
-0.291,-0.319,0.876,19.714,2.686,6.348
-0.281,-0.230,0.867,21.118,2.136,8.240
-0.261,-0.194,0.840,18.982,2.075,7.019
-0.240,-0.202,0.871,13.184,0.244,4.517
-0.229,-0.204,0.903,12.024,-0.854,2.930
-0.226,-0.206,0.934,13.367,-0.916,1.465
-0.221,-0.193,0.897,17.151,-0.305,0.732
-0.220,-0.211,0.927,18.127,-1.099,-0.183
-0.222,-0.217,0.954,19.897,-2.319,-0.793
-0.228,-0.230,1.007,19.165,-2.869,-0.793
-0.230,-0.222,1.014,17.273,-1.404,-0.916
-0.228,-0.218,0.992,13.855,0.244,-1.465
-0.228,-0.213,0.996,8.972,1.160,-2.625
-0.226,-0.237,0.993,7.446,1.526,-3.906
-0.220,-0.264,0.961,6.775,3.113,-4.700
-0.212,-0.266,0.940,6.104,2.991,-4.578
-0.207,-0.255,0.926,4.089,2.441,-4.089
-0.198,-0.261,0.940,6.165,1.099,-4.150
-0.193,-0.286,0.918,10.132,0.793,-4.211
-0.193,-0.282,0.932,11.658,0.732,-2.747
-0.195,-0.249,0.949,11.169,0.183,-1.526
-0.191,-0.258,0.926,10.315,0.671,-1.831
-0.188,-0.286,0.925,8.423,0.671,-2.991
-0.182,-0.292,0.913,8.972,0.183,-2.991
-0.175,-0.333,0.898,8.545,-0.183,-3.296
-0.181,-0.337,0.881,6.836,-0.854,-2.014
-0.190,-0.295,0.902,6.104,-2.197,-0.671
-0.186,-0.263,0.933,8.057,-3.357,-0.916
-0.177,-0.334,0.951,7.751,-3.052,-3.113
-0.180,-0.361,0.939,5.981,-2.075,-3.357
-0.185,-0.414,0.939,3.540,-1.587,-2.258
-0.185,-0.449,0.970,3.723,-1.526,0.061
-0.191,-0.394,0.998,6.531,-0.916,3.845
-0.198,-0.314,1.003,9.399,0.977,6.226
-0.199,-0.333,0.987,11.841,2.441,4.883
-0.197,-0.347,0.949,10.315,3.784,3.357
-0.188,-0.361,0.961,8.728,3.113,2.197
-0.177,-0.378,0.943,7.202,3.296,2.136
-0.174,-0.386,0.947,7.507,2.869,2.930
-0.181,-0.349,0.931,5.981,2.625,5.005
-0.179,-0.315,0.936,6.592,2.869,6.409
-0.188,-0.279,0.878,7.751,2.563,6.592
-0.192,-0.274,0.859,8.179,1.892,6.531
-0.189,-0.234,0.907,7.568,-0.366,5.981
-0.187,-0.244,0.922,7.446,-0.916,4.517
-0.182,-0.269,0.942,6.775,-0.732,2.625
-0.187,-0.269,0.999,10.254,-0.183,2.319
-0.192,-0.287,0.920,11.963,2.502,2.075
-0.202,-0.312,0.926,10.742,3.784,2.258
-0.210,-0.291,0.911,8.789,3.479,3.113
-0.211,-0.307,0.914,5.371,3.479,2.747
-0.211,-0.313,0.898,4.517,3.174,2.747
-0.206,-0.318,0.875,5.615,3.235,2.747
-0.198,-0.326,0.901,8.606,1.709,2.502
-0.198,-0.291,0.914,9.949,1.160,3.296
-0.198,-0.284,0.903,6.897,1.221,2.747
-0.200,-0.304,0.887,1.831,1.465,1.465
-0.202,-0.327,0.887,-0.916,0.671,0.854
-0.201,-0.361,0.915,0.549,0.122,0.793
-0.201,-0.357,0.921,5.249,0.122,1.831
-0.202,-0.371,0.928,9.705,0.000,2.319
-0.201,-0.373,0.953,13.794,0.732,3.235
-0.200,-0.347,0.939,16.663,1.465,3.723
-0.197,-0.342,0.984,12.451,1.587,3.601
-0.201,-0.344,0.923,7.874,3.418,3.357
-0.198,-0.373,0.907,1.892,3.662,2.502
-0.200,-0.349,0.882,0.000,2.625,3.113
-0.193,-0.351,0.909,2.930,0.977,2.747
-0.186,-0.362,0.920,5.737,0.488,3.235
-0.189,-0.337,0.928,8.118,0.427,4.333
-0.189,-0.333,0.921,8.850,0.610,4.944

-0.183,-0.738,1.751,-20.264,-24.109,65.796
-0.179,-0.814,1.804,-41.992,-14.954,65.247
-0.200,-0.883,1.871,-48.584,-5.554,68.176
-0.226,-0.924,1.769,-45.105,5.981,74.646
-0.261,-0.881,1.629,-39.917,14.221,83.618
-0.293,-0.890,1.589,-36.682,16.541,92.224
-0.325,-0.795,1.552,-28.870,16.907,101.074
-0.342,-0.526,1.647,-23.010,15.320,109.253
-0.337,-0.322,1.699,-28.198,17.761,110.840
-0.317,-0.221,1.732,-47.302,23.132,103.638
-0.307,-0.239,1.749,-70.374,31.250,94.727
-0.304,-0.250,1.652,-88.135,41.931,86.548
-0.319,-0.300,1.583,-101.685,51.697,80.078
-0.316,-0.353,1.488,-103.699,57.922,75.867
-0.315,-0.378,1.474,-103.943,61.523,74.158
-0.331,-0.220,1.353,-104.309,67.261,75.684
-0.329,-0.156,1.340,-97.107,68.909,74.585
-0.318,-0.088,1.335,-90.149,69.458,71.594
-0.309,0.029,1.334,-86.182,70.801,67.993
-0.291,0.112,1.404,-89.600,72.693,60.974
-0.281,0.162,1.450,-97.351,78.430,50.903
-0.265,0.229,1.480,-112.183,87.524,38.879
-0.255,0.282,1.456,-130.066,99.304,24.841
-0.249,0.251,1.409,-151.672,111.938,10.132
-0.261,0.275,1.291,-171.204,125.244,-1.587
-0.273,0.297,1.164,-179.138,135.742,-11.353
-0.267,0.323,1.001,-169.983,140.991,-20.874
-0.261,0.441,0.841,-156.433,142.822,-28.076
-0.266,0.569,0.771,-149.719,141.174,-35.034
-0.273,0.635,0.758,-152.405,138.367,-45.166
-0.285,0.667,0.794,-154.907,135.437,-56.763
-0.311,0.706,0.824,-150.391,135.559,-67.932
-0.350,0.787,0.688,-147.400,139.954,-79.346
-0.384,0.812,0.622,-144.104,138.977,-93.262
-0.396,0.755,0.550,-138.733,133.972,-108.154
-0.383,0.542,0.521,-136.719,129.150,-122.253
-0.371,0.338,0.604,-131.470,123.718,-130.127
-0.391,0.384,0.526,-122.620,124.939,-128.662
-0.404,0.438,0.326,-114.075,130.005,-127.686
-0.420,0.497,0.189,-105.530,126.648,-130.127
-0.410,0.504,0.120,-99.426,116.699,-135.132
-0.393,0.504,0.039,-93.018,104.736,-141.846
-0.367,0.508,-0.011,-89.233,91.858,-146.790
-0.340,0.539,-0.073,-90.881,77.942,-151.062
-0.294,0.404,0.015,-90.942,61.646,-157.654
-0.240,0.229,0.103,-89.294,48.035,-162.109
-0.185,0.074,0.117,-83.313,43.823,-161.133
-0.151,0.040,0.027,-63.721,41.687,-155.945
-0.127,0.080,-0.096,-43.335,38.818,-149.292
-0.109,0.159,-0.188,-29.358,31.616,-144.714
-0.083,0.214,-0.227,-21.667,20.630,-143.066
-0.048,0.217,-0.236,-17.456,9.155,-144.287
-0.003,0.109,-0.241,-19.958,-2.014,-147.461
0.053,-0.031,-0.198,-21.973,-13.428,-148.804
0.094,-0.142,-0.137,-22.766,-23.804,-146.545
0.141,-0.284,-0.077,-18.250,-31.982,-141.663
0.163,-0.309,-0.070,-10.864,-37.781,-133.606
0.186,-0.237,-0.029,-5.188,-43.640,-124.573
0.195,-0.142,-0.004,-4.028,-48.523,-119.263
0.193,-0.129,-0.040,-9.583,-53.345,-118.469
0.215,-0.256,-0.037,-20.935,-60.242,-120.667
0.231,-0.417,0.007,-32.166,-69.824,-119.995
0.253,-0.606,0.114,-39.551,-79.956,-115.479
0.249,-0.710,0.201,-44.739,-86.487,-105.347
0.224,-0.667,0.230,-39.795,-91.064,-92.102
0.194,-0.600,0.258,-34.424,-95.825,-80.811
0.156,-0.529,0.241,-28.320,-100.830,-72.998
0.138,-0.528,0.282,-25.146,-108.765,-67.932
0.117,-0.526,0.361,-21.423,-116.638,-63.904
0.127,-0.728,0.361,-31.433,-122.620,-61.707
0.142,-0.806,0.416,-36.438,-126.953,-53.894
0.151,-0.927,0.487,-39.185,-132.690,-44.067
0.122,-0.882,0.544,-30.701,-136.780,-30.151
0.084,-0.762,0.638,-20.752,-140.869,-17.578
0.030,-0.657,0.628,-14.343,-142.090,-8.606
-0.003,-0.668,0.701,-12.878,-144.775,-4.028
-0.019,-0.675,0.767,-15.442,-148.132,0.732
-0.045,-0.740,0.851,-15.259,-148.254,6.409
-0.062,-0.754,0.831,-7.874,-146.057,15.015
-0.071,-0.762,0.855,-2.136,-145.203,23.010
-0.091,-0.707,0.846,2.380,-145.325,31.372
-0.117,-0.661,0.847,3.784,-145.447,38.818
-0.148,-0.593,0.951,5.737,-149.048,45.776
-0.177,-0.591,1.010,11.169,-150.757,51.575
-0.205,-0.599,1.073,16.357,-150.269,57.373
-0.247,-0.583,1.175,20.996,-151.062,64.453
-0.286,-0.541,1.266,25.208,-150.085,71.960
-0.306,-0.530,1.366,32.227,-148.193,77.637
-0.305,-0.575,1.505,39.734,-144.104,82.520
-0.325,-0.476,1.572,45.898,-136.475,90.271
-0.356,-0.288,1.572,52.185,-126.770,98.083
-0.372,-0.310,1.553,43.823,-118.469,97.839
-0.388,-0.273,1.624,41.382,-117.310,96.985
-0.398,-0.340,1.620,43.457,-114.136,96.558
-0.404,-0.449,1.628,42.114,-109.619,97.534
-0.433,-0.502,1.790,43.518,-109.314,103.577
-0.448,-0.372,1.880,45.837,-104.004,113.281
-0.448,-0.411,1.894,48.523,-94.238,117.676
-0.425,-0.434,1.983,47.974,-87.585,120.789
-0.417,-0.355,2.112,47.668,-79.956,124.573
-0.408,-0.302,2.075,46.814,-66.650,125.427
-0.390,-0.375,2.015,42.786,-52.429,123.962
-0.419,-0.318,2.030,43.518,-42.969,126.465
-0.446,-0.175,1.893,49.072,-31.799,130.859
-0.448,-0.097,1.825,51.514,-24.048,131.836
-0.428,0.023,1.771,49.561,-20.203,131.531
-0.394,0.070,1.682,44.250,-14.893,128.296
-0.359,0.041,1.601,48.218,-11.597,123.291
-0.335,0.069,1.544,57.373,-11.047,120.056
