aX,aY,aZ,gX,gY,gZ
-0.324,0.158,1.554,68.726,-10.742,118.347
-0.321,0.283,1.588,74.219,-8.911,115.601
-0.333,0.445,1.546,66.711,-4.089,111.145
-0.341,0.556,1.418,53.345,1.404,103.577
-0.336,0.607,1.342,39.063,3.662,94.360
-0.329,0.644,1.357,30.701,3.113,84.534
-0.314,0.687,1.334,28.015,5.005,74.768
-0.312,0.705,1.276,27.527,7.324,63.293
-0.299,0.718,1.248,26.123,9.583,50.598
-0.302,0.684,1.235,19.653,11.353,38.330

-0.645,-0.587,1.515,-15.686,-151.672,115.784
-0.649,-0.341,1.639,-0.916,-145.569,128.235
-0.659,-0.125,1.582,0.610,-134.338,131.897
-0.688,-0.031,1.431,-7.324,-123.108,127.686
-0.717,-0.155,1.461,-22.400,-117.615,119.568
-0.713,-0.349,1.418,-32.471,-113.037,116.821
-0.696,-0.608,1.387,-40.100,-107.117,119.507
-0.724,-0.717,1.423,-38.696,-103.882,131.287
-0.769,-0.584,1.494,-27.405,-99.304,150.696
-0.855,-0.330,1.462,-12.939,-92.773,166.565
-0.877,-0.136,1.356,-12.878,-86.060,172.791
-0.884,-0.133,1.279,-22.583,-85.388,170.715
-0.885,-0.207,1.431,-38.269,-91.614,170.288
-0.835,-0.239,1.645,-53.589,-93.506,173.706
-0.764,-0.227,1.694,-55.542,-84.534,180.420
-0.717,-0.167,1.695,-40.588,-73.547,190.002
-0.701,0.006,1.691,-30.273,-63.049,199.890
-0.715,0.245,1.743,-15.991,-57.129,206.360
-0.722,0.485,1.845,-6.042,-51.208,204.285
-0.705,0.512,1.890,-2.869,-42.053,191.467
-0.688,0.396,1.988,-9.827,-30.457,176.758
-0.701,0.302,2.115,-15.747,-17.456,167.175
-0.729,0.195,2.089,-9.583,0.427,162.903
-0.773,0.176,1.898,4.822,19.958,163.208
-0.812,0.359,1.783,22.766,30.457,168.030
-0.829,0.672,1.640,35.950,36.072,169.250
-0.806,0.839,1.481,37.537,40.405,158.875
-0.758,0.846,1.426,27.832,40.344,142.334
-0.709,0.844,1.497,10.376,39.001,126.709
-0.673,0.772,1.602,-3.906,41.260,110.657
-0.675,0.658,1.504,-3.662,51.575,97.778
-0.680,0.608,1.304,3.418,62.439,90.271
-0.688,0.575,1.259,7.935,66.589,85.327
-0.715,0.642,1.129,16.174,69.824,81.726
-0.722,0.668,0.973,24.658,73.425,75.562
-0.716,0.674,0.882,32.593,71.533,67.932
-0.698,0.708,0.908,31.860,67.566,59.509
-0.660,0.708,0.971,26.001,65.247,47.607
-0.660,0.590,0.983,19.897,66.345,31.921
-0.612,0.394,0.940,16.357,70.313,17.334
-0.586,0.224,0.780,12.451,73.669,6.897
-0.562,0.055,0.660,12.085,74.219,3.052
-0.526,-0.067,0.689,17.090,67.017,3.296
-0.494,-0.080,0.722,24.170,61.829,7.141
-0.471,-0.068,0.763,30.701,58.289,9.583
-0.456,-0.054,0.767,37.964,56.274,10.132
-0.431,-0.028,0.764,39.429,55.420,9.277
-0.344,0.037,0.790,33.203,53.650,6.531
-0.414,0.001,0.876,22.400,54.260,1.099
-0.370,0.051,0.688,16.663,58.899,-3.235
-0.333,-0.170,0.709,24.170,53.284,-6.531
-0.301,-0.244,0.578,19.226,55.664,-8.850
-0.307,-0.178,0.603,22.583,48.157,-2.075
-0.273,-0.208,0.561,29.297,41.504,-0.549
-0.276,-0.161,0.571,35.156,34.485,2.136
-0.268,0.012,0.657,38.696,26.978,4.883
-0.239,0.018,0.857,36.804,20.081,1.831
-0.218,0.062,0.983,24.414,20.630,-4.211
-0.216,0.006,0.972,12.634,25.940,-11.475
-0.219,-0.115,0.849,4.700,31.677,-17.944
-0.220,-0.192,0.790,4.395,31.372,-20.203
-0.211,-0.210,0.772,10.864,28.381,-19.226
-0.199,-0.180,0.792,22.034,23.071,-17.517
-0.176,-0.139,0.826,30.762,18.127,-16.785
-0.146,-0.160,0.877,28.564,13.794,-18.188
-0.124,-0.171,0.908,20.630,11.658,-19.165
-0.105,-0.207,0.925,13.733,10.681,-19.592
-0.085,-0.243,0.917,10.132,9.827,-18.921
-0.075,-0.269,0.916,10.681,9.216,-17.456
-0.073,-0.279,0.907,15.381,7.812,-15.564
-0.071,-0.297,0.905,18.677,6.287,-13.428
-0.079,-0.214,0.951,19.958,4.150,-11.230
-0.082,-0.160,1.018,21.240,3.662,-11.963
-0.086,-0.178,1.000,16.785,6.470,-15.808
-0.093,-0.247,0.982,7.874,8.667,-19.836
-0.093,-0.339,0.942,0.916,10.315,-22.400
-0.090,-0.429,0.939,-1.465,9.399,-22.217
-0.081,-0.457,0.955,1.709,7.996,-18.921
-0.078,-0.439,0.899,8.179,7.751,-13.977
-0.082,-0.397,0.862,12.085,6.775,-9.338
-0.083,-0.347,0.866,14.404,3.967,-6.348
-0.078,-0.330,0.914,14.160,1.709,-5.554
-0.086,-0.275,0.938,12.329,1.099,-5.554
-0.083,-0.345,0.938,6.897,2.625,-7.690
-0.091,-0.352,0.939,5.066,3.418,-8.057
-0.101,-0.388,0.869,5.676,5.005,-7.019
-0.099,-0.366,0.850,9.216,4.089,-5.310
-0.095,-0.365,0.836,12.390,1.709,-3.540
-0.087,-0.368,0.861,13.245,-0.122,-1.770
-0.082,-0.334,0.868,14.587,-1.404,-0.305
-0.076,-0.275,0.866,15.503,-2.014,0.488
-0.070,-0.255,0.881,14.160,-2.869,-0.305
-0.068,-0.259,0.905,10.132,-3.357,-1.526
-0.073,-0.292,0.900,6.775,-3.113,-2.808
-0.085,-0.339,0.903,6.226,-2.747,-3.357
-0.095,-0.344,0.910,7.935,-3.479,-2.136
-0.111,-0.333,0.913,9.338,-3.845,-0.793
-0.129,-0.334,0.917,9.766,-4.333,0.000
-0.140,-0.324,0.917,11.780,-5.554,0.610
-0.144,-0.339,1.001,12.390,-6.653,0.671
-0.150,-0.318,1.029,9.705,-5.859,1.343
-0.150,-0.330,1.026,6.836,-3.174,0.916
-0.155,-0.344,0.991,6.104,-1.160,1.221
-0.152,-0.352,1.009,7.019,-0.488,1.770
-0.140,-0.340,0.994,9.216,-0.061,2.563
-0.137,-0.317,0.974,8.240,0.732,3.479
-0.135,-0.291,0.927,6.592,0.732,3.723
-0.127,-0.293,0.936,5.188,-0.427,3.479
-0.122,-0.258,0.983,6.470,-1.953,3.845
-0.118,-0.195,1.009,8.362,-1.343,3.113
-0.115,-0.210,0.974,7.507,0.854,0.427
-0.117,-0.273,0.949,2.625,2.319,-2.258
-0.120,-0.320,0.913,-0.244,2.747,-3.174
-0.118,-0.364,0.923,-0.183,1.648,-2.808
-0.120,-0.347,0.900,1.953,1.160,-0.793
-0.128,-0.339,0.915,4.211,0.061,0.732
-0.129,-0.352,0.918,5.859,-0.671,1.282
-0.133,-0.331,0.909,8.362,-1.038,2.075
-0.133,-0.301,0.934,9.888,-1.709,2.502

-0.361,-0.605,1.675,-10.498,-55.969,96.191
-0.398,-0.525,1.747,-20.142,-46.509,98.022
-0.428,-0.511,1.803,-27.649,-36.316,98.511
-0.452,-0.530,1.835,-37.292,-25.391,97.961
-0.482,-0.500,1.908,-46.692,-15.808,99.854
-0.510,-0.463,1.965,-53.040,-5.798,102.112
-0.535,-0.437,1.961,-55.298,5.005,104.370
-0.567,-0.339,1.907,-52.917,15.930,107.361
-0.597,-0.258,1.828,-51.086,25.085,109.131
-0.618,-0.150,1.778,-51.514,31.799,108.948
-0.638,-0.053,1.788,-54.749,36.133,106.750
-0.646,0.043,1.778,-61.340,42.419,101.501
-0.644,0.143,1.766,-70.251,49.011,94.666
-0.624,0.175,1.708,-81.055,57.190,85.632
-0.599,0.251,1.677,-94.727,65.186,76.782
-0.573,0.243,1.680,-108.154,72.144,67.261
-0.553,0.250,1.672,-119.507,80.872,57.983
-0.533,0.288,1.619,-123.840,91.125,48.889
-0.522,0.324,1.505,-127.686,101.624,39.368
-0.499,0.354,1.364,-128.906,109.741,28.015
-0.469,0.380,1.248,-129.395,113.953,18.005
-0.431,0.416,1.205,-131.714,115.417,8.667
-0.377,0.456,1.180,-132.202,116.638,-0.183
-0.331,0.521,1.146,-128.662,119.629,-8.423
-0.291,0.668,1.086,-122.986,122.986,-16.907
-0.266,0.741,1.052,-119.385,125.793,-28.687
-0.257,0.791,0.961,-117.859,129.761,-41.748
-0.254,0.880,0.839,-111.389,133.484,-53.589
-0.271,1.046,0.641,-99.792,135.010,-65.063
-0.291,1.132,0.443,-94.849,132.812,-80.444
-0.305,1.138,0.390,-94.421,123.352,-98.938
-0.313,1.046,0.398,-96.924,112.488,-117.798
-0.322,0.837,0.437,-96.375,105.469,-133.911
-0.334,0.730,0.467,-87.891,99.121,-142.822
-0.335,0.529,0.539,-77.515,96.985,-148.621
-0.344,0.470,0.529,-70.374,97.351,-148.926
-0.363,0.485,0.521,-65.002,99.792,-146.545
-0.411,0.599,0.448,-62.256,102.722,-144.287
-0.433,0.608,0.278,-65.308,104.858,-146.851
-0.439,0.580,0.195,-69.641,101.685,-152.771
-0.450,0.606,0.016,-69.763,95.276,-156.189
-0.432,0.560,-0.037,-72.632,84.412,-162.231
-0.402,0.476,-0.053,-72.510,70.496,-167.725
-0.358,0.431,-0.037,-69.519,56.030,-170.044
-0.317,0.289,0.073,-58.777,41.321,-172.058
-0.265,0.160,0.187,-43.274,30.518,-171.265
-0.222,0.136,0.238,-32.959,26.672,-165.649
-0.204,0.170,0.160,-19.165,25.818,-159.790
-0.181,0.199,0.035,-14.038,23.376,-156.677
-0.159,0.173,0.045,-14.404,15.625,-155.518
-0.128,0.099,0.040,-16.357,6.714,-155.701
-0.096,0.029,-0.006,-19.470,0.793,-155.029
-0.064,-0.021,-0.000,-21.057,-8.179,-153.320
-0.021,-0.108,0.055,-22.888,-18.188,-151.062
0.032,-0.189,0.161,-20.813,-28.076,-147.095
0.063,-0.249,0.308,-21.729,-35.706,-141.541
0.088,-0.200,0.368,-16.846,-40.100,-133.667
0.092,-0.178,0.347,-17.456,-40.588,-128.174
0.091,-0.146,0.457,-20.874,-44.983,-125.366
0.076,-0.127,0.455,-18.860,-46.631,-123.657
0.064,-0.166,0.429,-21.240,-47.852,-124.573
0.067,-0.222,0.455,-24.780,-52.856,-124.573
0.088,-0.328,0.529,-31.128,-58.533,-124.146
0.101,-0.454,0.602,-36.011,-62.744,-121.277
0.106,-0.547,0.621,-38.757,-63.293,-114.624
0.096,-0.522,0.548,-35.156,-62.378,-104.736
0.092,-0.488,0.525,-30.334,-65.552,-96.863
0.078,-0.533,0.479,-27.344,-68.848,-91.553
0.067,-0.575,0.511,-29.846,-75.378,-86.304
0.081,-0.636,0.603,-31.738,-83.679,-79.712
0.087,-0.748,0.642,-33.386,-87.097,-72.876
0.091,-0.767,0.699,-34.241,-90.332,-63.171
0.071,-0.758,0.711,-34.424,-92.468,-52.124
0.058,-0.647,0.783,-31.494,-95.337,-40.955
0.040,-0.561,0.793,-28.625,-96.130,-31.311
0.031,-0.503,0.844,-27.527,-96.985,-25.696
0.019,-0.502,0.840,-27.954,-95.886,-20.569
0.019,-0.534,0.952,-25.940,-98.267,-15.137
0.026,-0.583,0.927,-24.719,-95.642,-8.423
0.009,-0.582,0.900,-24.719,-93.140,-0.977
-0.015,-0.545,0.860,-25.146,-92.712,6.653
-0.040,-0.574,0.862,-26.184,-94.177,12.939
-0.083,-0.576,0.901,-24.231,-96.558,20.020
-0.121,-0.518,1.009,-20.142,-99.487,28.564
-0.153,-0.477,1.123,-14.343,-100.708,35.217
-0.167,-0.447,1.178,-8.850,-97.717,41.260
-0.189,-0.389,1.180,-4.028,-93.811,46.387
-0.195,-0.351,1.120,-0.977,-89.600,50.598
-0.197,-0.408,1.062,-1.648,-87.769,53.528
-0.218,-0.509,1.058,-2.380,-87.830,58.411
-0.230,-0.490,1.175,0.488,-91.553,68.115
-0.241,-0.395,1.258,6.287,-91.492,79.041
-0.259,-0.245,1.314,11.536,-87.463,86.426
-0.343,-0.076,1.098,-2.686,-76.599,89.417
-0.320,-0.084,1.306,-28.870,-81.055,85.388
-0.350,-0.155,1.419,-49.438,-81.665,83.557
-0.373,-0.320,1.487,-57.251,-77.454,85.449
-0.379,-0.426,1.584,-55.786,-72.937,93.262
-0.395,-0.465,1.658,-45.776,-66.711,104.492
-0.446,-0.327,1.706,-31.738,-58.228,118.958
-0.473,-0.198,1.755,-17.761,-50.476,129.272
-0.494,0.124,1.896,6.409,-36.194,136.780
-0.441,0.107,1.994,15.686,-29.358,133.423
-0.375,0.097,1.908,20.569,-17.334,132.080
-0.322,0.080,1.853,28.687,-6.592,134.033
-0.294,0.162,1.658,39.551,2.319,138.550
-0.305,0.204,1.460,48.523,8.179,140.991
-0.322,0.246,1.390,59.021,6.775,142.395
-0.301,0.236,1.361,65.369,2.747,142.273
-0.289,0.203,1.361,62.134,2.075,141.541
-0.256,0.224,1.272,56.946,2.258,142.029
-0.228,0.234,1.323,54.688,-1.099,141.846
-0.227,0.298,1.280,58.899,-2.197,142.334
-0.225,0.344,1.204,63.721,-2.686,141.907
-0.219,0.352,1.200,61.157,-4.150,139.832
-0.193,0.334,1.231,51.331,-6.287,137.634
-0.177,0.353,1.320,42.664,-5.310,135.986
-0.184,0.431,1.359,43.884,-1.953,135.193
-0.193,0.463,1.322,40.283,4.639,130.859

-0.314,-1.028,1.656,-30.457,-48.157,56.091
-0.345,-1.027,1.842,-25.452,-41.565,69.763
-0.388,-0.900,1.913,-20.386,-31.128,84.106
-0.423,-0.685,1.986,-15.686,-19.653,95.703
-0.448,-0.501,2.075,-14.465,-8.789,101.440
-0.488,-0.423,2.059,-22.644,3.418,100.220
-0.455,-0.495,2.143,-27.832,13.306,95.398
-0.465,-0.473,2.084,-38.208,25.818,93.811
-0.465,-0.423,2.015,-41.443,38.879,96.436
-0.469,-0.429,1.854,-39.612,49.194,97.717
-0.459,-0.309,1.780,-37.537,55.237,101.440
-0.454,-0.250,1.709,-32.837,59.814,102.966
-0.458,-0.288,1.598,-25.085,64.636,101.868
-0.441,-0.165,1.461,-18.127,67.749,102.722
-0.415,-0.033,1.454,-14.221,67.444,102.295
-0.397,-0.012,1.530,-23.132,67.749,95.520
-0.374,0.007,1.490,-40.405,75.195,88.013
-0.352,-0.020,1.422,-54.749,84.900,80.383
-0.312,0.007,1.271,-62.134,94.849,74.280
-0.281,0.031,1.091,-69.824,101.929,69.092
-0.233,0.014,0.976,-68.115,102.539,63.843
-0.191,0.096,0.858,-73.303,101.074,61.707
-0.158,0.115,0.729,-84.778,100.342,57.190
-0.135,0.139,0.767,-92.224,93.079,52.795
-0.116,0.208,0.829,-97.961,87.036,47.852
-0.094,0.244,0.896,-100.342,84.045,41.138
-0.087,0.297,0.911,-98.999,83.679,33.630
-0.095,0.431,0.972,-95.337,84.045,26.062
-0.102,0.498,0.980,-90.637,86.182,15.686
-0.111,0.488,0.973,-94.116,89.966,3.174
-0.115,0.457,0.950,-98.938,93.689,-7.141
-0.121,0.391,0.936,-104.614,97.107,-17.639
-0.151,0.330,0.887,-111.328,101.746,-26.062
-0.191,0.399,0.836,-114.319,105.408,-31.067
-0.220,0.455,0.826,-105.835,104.919,-36.804
-0.239,0.515,0.768,-97.107,103.577,-44.434
-0.241,0.542,0.672,-83.191,100.220,-53.101
-0.237,0.490,0.625,-74.158,94.177,-63.049
-0.232,0.442,0.598,-73.425,87.708,-70.984
-0.222,0.452,0.644,-72.937,81.970,-75.439
-0.218,0.510,0.688,-71.106,78.430,-79.712
-0.207,0.537,0.772,-73.242,77.271,-86.060
-0.195,0.503,0.742,-80.933,79.956,-93.323
-0.176,0.443,0.700,-92.346,82.458,-100.403
-0.177,0.483,0.599,-96.741,82.825,-102.905
-0.162,0.479,0.486,-92.407,79.041,-106.201
-0.148,0.509,0.413,-81.787,71.289,-109.802
-0.133,0.634,0.358,-69.092,61.890,-111.328
-0.100,0.585,0.425,-52.734,49.988,-118.042
-0.067,0.509,0.551,-42.542,41.321,-124.512
-0.052,0.530,0.610,-34.607,39.490,-126.282
-0.032,0.488,0.527,-31.006,42.236,-129.272
-0.015,0.494,0.542,-35.522,41.443,-132.263
0.004,0.470,0.539,-38.635,40.283,-135.437
0.015,0.389,0.486,-45.532,41.687,-138.550
0.023,0.385,0.402,-44.128,40.344,-139.771
0.031,0.349,0.338,-39.368,36.316,-141.052
0.041,0.315,0.275,-32.043,30.884,-141.418
0.058,0.280,0.256,-27.527,23.621,-142.456
0.082,0.225,0.318,-24.597,17.212,-143.127
0.106,0.166,0.330,-25.146,13.733,-142.700
0.115,0.193,0.314,-24.414,13.000,-141.174
0.132,0.195,0.168,-22.644,13.062,-140.930
0.154,0.141,0.148,-24.963,8.423,-143.433
0.177,0.101,0.136,-27.710,2.563,-144.897
0.199,0.002,0.109,-35.645,-2.441,-146.851
0.213,-0.077,-0.007,-37.354,-7.629,-146.667
0.222,-0.188,-0.010,-42.236,-18.860,-144.958
0.228,-0.270,-0.005,-39.246,-30.762,-140.991
0.232,-0.348,0.066,-34.668,-42.603,-135.437
0.226,-0.345,0.102,-33.081,-50.232,-127.869
0.212,-0.310,0.115,-30.579,-56.335,-121.094
0.194,-0.330,0.149,-34.302,-62.317,-117.188
0.171,-0.395,0.187,-42.664,-68.420,-114.441
0.150,-0.494,0.203,-50.659,-73.914,-110.657
0.131,-0.604,0.235,-52.612,-80.444,-104.980
0.085,-0.636,0.262,-49.500,-87.402,-95.642
0.050,-0.667,0.328,-45.105,-94.910,-86.731
0.010,-0.615,0.453,-44.678,-100.952,-76.843
-0.018,-0.564,0.509,-44.922,-103.210,-70.129
-0.025,-0.662,0.452,-46.875,-102.905,-66.833
-0.019,-0.764,0.572,-51.697,-107.849,-61.890
-0.012,-0.807,0.703,-54.077,-111.877,-52.795
-0.016,-0.796,0.672,-54.443,-109.253,-42.725
-0.046,-0.734,0.670,-51.697,-109.558,-31.677
-0.079,-0.648,0.762,-46.387,-113.159,-21.545
-0.109,-0.589,0.786,-43.640,-113.647,-13.245
-0.131,-0.520,0.799,-41.199,-113.159,-6.775
-0.146,-0.481,0.825,-38.513,-113.220,-2.625
-0.149,-0.513,0.787,-39.551,-112.854,-0.122
-0.157,-0.609,0.787,-43.213,-113.403,2.747
-0.178,-0.654,0.829,-44.495,-116.028,9.644
-0.208,-0.687,0.824,-43.579,-116.089,18.860
-0.265,-0.613,0.828,-38.269,-116.516,29.663
-0.338,-0.536,0.813,-33.630,-117.065,39.978
-0.366,-0.582,0.856,-33.142,-119.507,46.265
-0.396,-0.643,0.945,-30.579,-123.169,53.589
-0.424,-0.646,1.012,-25.146,-124.634,63.965
-0.455,-0.578,1.052,-17.639,-124.023,74.768
-0.500,-0.553,1.094,-10.986,-123.718,84.229
-0.577,-0.559,1.130,-7.812,-122.925,92.346
-0.621,-0.469,1.301,-0.122,-124.878,101.868
-0.632,-0.440,1.363,8.911,-123.901,108.459
-0.635,-0.383,1.404,9.827,-118.408,114.319
-0.700,-0.408,1.301,-14.221,-109.131,120.483
-0.684,-0.377,1.621,-30.457,-112.427,126.892
-0.694,-0.365,1.658,-31.067,-105.347,134.399
-0.694,-0.405,1.585,-27.039,-93.506,140.198
-0.680,-0.326,1.618,-19.348,-90.088,149.902
-0.678,-0.266,1.646,-5.920,-86.670,158.203
-0.669,-0.139,1.624,4.944,-79.956,165.100
-0.684,0.037,1.671,18.982,-75.562,170.898
-0.675,0.113,1.804,32.532,-72.876,172.607
-0.621,0.218,1.868,36.865,-63.965,171.326
-0.557,0.260,1.888,41.626,-51.025,168.335
-0.507,0.345,1.777,45.410,-37.598,164.856
-0.472,0.429,1.710,60.425,-28.687,161.316
-0.457,0.481,1.551,64.758,-22.156,156.189
-0.464,0.505,1.565,60.486,-19.836,151.123

-0.450,0.568,1.603,58.716,-15.015,138.489
-0.443,0.510,1.590,60.608,-12.085,130.310
-0.435,0.370,1.581,60.547,-8.179,124.390
-0.421,0.251,1.551,59.265,-5.615,121.338
-0.427,0.263,1.717,60.791,-4.272,122.192
-0.446,0.335,1.714,65.002,3.479,122.864
-0.452,0.386,1.703,64.392,12.207,118.591
-0.466,0.487,1.597,63.171,22.583,112.000
-0.464,0.519,1.472,54.199,28.748,102.051
-0.441,0.459,1.391,47.119,30.945,88.989
-0.406,0.352,1.395,44.067,30.457,77.393
-0.382,0.276,1.355,51.758,31.372,70.313
-0.375,0.299,1.277,65.735,32.593,68.848
-0.375,0.277,1.145,77.820,32.715,65.369
-0.365,0.308,1.079,81.421,30.579,62.256
-0.354,0.283,1.137,84.473,26.306,57.556
-0.325,0.215,1.136,87.830,26.794,51.880
-0.317,0.230,1.085,85.632,30.640,47.241
-0.300,0.144,1.042,75.317,33.081,40.283
-0.288,0.113,0.980,75.989,32.715,34.546
-0.297,0.136,0.812,51.270,37.720,29.602
-0.318,0.214,0.683,18.860,38.818,25.024
-0.317,0.124,0.651,-0.549,33.020,16.052
-0.313,-0.001,0.680,-4.517,25.269,8.667
-0.301,-0.009,0.750,-2.258,18.555,6.042
-0.285,-0.077,0.815,-1.587,13.916,2.686
-0.267,-0.077,0.825,-3.662,12.939,0.549
-0.261,-0.065,0.793,-6.409,12.573,-0.854
-0.272,-0.052,0.794,-9.033,11.353,-2.869
-0.282,-0.034,0.781,-8.057,9.644,-6.104
-0.287,-0.064,0.794,-5.737,6.470,-10.864
-0.296,-0.114,0.792,-3.845,4.028,-15.198
-0.294,-0.218,0.784,-1.953,1.404,-18.921
-0.284,-0.329,0.819,-0.977,-1.831,-20.386
-0.273,-0.414,0.885,2.075,-4.333,-18.188
-0.273,-0.454,0.884,8.057,-4.089,-13.489
-0.278,-0.441,0.917,13.733,-3.967,-7.690
-0.278,-0.371,0.898,18.799,-2.869,-3.540
-0.274,-0.292,0.925,19.104,-2.686,-1.892
-0.255,-0.250,0.947,12.878,-1.831,-3.296
-0.235,-0.272,0.978,4.517,-0.793,-6.470
-0.212,-0.362,0.959,-1.587,1.221,-9.277
-0.200,-0.385,0.935,-0.854,2.197,-9.094
-0.196,-0.369,0.910,2.258,2.380,-6.958
-0.188,-0.359,0.906,5.493,1.587,-5.249
-0.182,-0.369,0.937,7.812,0.732,-4.028
-0.189,-0.358,0.954,10.559,0.427,-2.441
-0.197,-0.326,0.942,13.367,1.282,-1.221
-0.192,-0.318,0.993,13.489,1.221,-1.587
-0.189,-0.314,1.007,11.169,2.319,-2.014
-0.189,-0.372,0.955,7.141,5.737,-3.052
-0.183,-0.397,0.924,6.165,6.226,-2.502
-0.181,-0.376,0.912,8.362,5.554,-0.671
-0.180,-0.341,0.910,11.047,4.944,0.732
-0.176,-0.352,0.916,11.475,3.723,0.977
-0.175,-0.346,0.939,10.376,3.052,1.404
-0.176,-0.346,0.962,9.399,2.930,1.648
-0.180,-0.329,0.959,8.118,3.601,2.014
-0.180,-0.341,0.933,6.775,4.578,1.709
-0.178,-0.358,0.927,5.249,4.822,1.587
-0.180,-0.356,0.900,4.883,4.639,2.319
-0.182,-0.347,0.853,7.385,4.272,2.808
-0.177,-0.369,0.838,9.583,2.258,3.052
-0.167,-0.346,0.901,9.705,-0.671,3.784
-0.167,-0.327,0.977,7.996,-1.526,4.333
-0.171,-0.276,0.978,5.859,0.061,4.456
-0.178,-0.294,0.950,1.770,2.563,2.441
-0.181,-0.327,0.884,0.366,4.395,1.038
-0.183,-0.368,0.879,1.038,3.845,0.854
-0.192,-0.328,0.876,3.845,2.258,2.380
-0.193,-0.320,0.884,5.859,1.282,2.441
-0.193,-0.352,0.909,7.996,0.061,1.953
-0.197,-0.356,0.938,8.240,-0.549,2.319
-0.200,-0.342,0.921,7.935,-0.183,3.235
-0.200,-0.336,0.896,7.507,0.244,3.479
-0.196,-0.324,0.924,7.019,-0.793,3.601
-0.188,-0.331,0.935,6.042,-0.916,3.418
-0.187,-0.332,0.943,3.906,-0.366,3.296
-0.196,-0.303,0.929,3.296,0.366,3.540
-0.193,-0.300,0.912,5.005,1.221,2.563
-0.190,-0.310,0.962,5.676,0.427,1.526
-0.189,-0.323,0.937,5.005,1.709,0.916
-0.191,-0.350,0.930,3.052,2.136,0.671
-0.191,-0.353,0.901,2.197,2.502,1.038
-0.193,-0.356,0.894,3.357,1.953,1.709
-0.194,-0.338,0.922,4.700,0.366,2.625
-0.199,-0.350,0.920,3.662,0.122,2.197
-0.195,-0.361,0.923,2.258,0.122,2.075
-0.192,-0.365,0.927,1.099,-0.183,2.136
-0.194,-0.353,0.941,0.183,-0.061,2.869
-0.191,-0.307,0.977,-0.061,0.122,3.174
-0.194,-0.311,0.921,0.977,2.319,2.014
-0.192,-0.358,0.915,0.977,2.441,0.854
-0.188,-0.359,0.895,2.747,1.770,0.916
-0.184,-0.368,0.893,4.150,0.977,1.648
-0.177,-0.343,0.900,5.066,0.061,2.319
-0.176,-0.325,0.945,4.028,-0.671,2.625
-0.179,-0.296,0.941,2.747,-0.183,2.441
-0.187,-0.316,0.914,0.732,1.160,1.038
-0.187,-0.357,0.922,-0.366,0.977,0.061
-0.187,-0.386,0.913,-0.793,1.221,0.061
-0.191,-0.378,0.910,0.366,1.160,1.221
-0.187,-0.364,0.891,2.563,0.793,2.136
-0.181,-0.352,0.907,4.150,0.000,2.563
-0.179,-0.339,0.920,4.089,-0.366,2.808
-0.177,-0.333,0.939,3.296,-0.183,2.930
-0.179,-0.312,0.939,1.892,0.671,2.563
-0.180,-0.318,0.907,1.404,1.709,1.465
-0.180,-0.340,0.909,1.038,1.648,0.671
-0.181,-0.351,0.922,0.549,1.160,0.549
-0.180,-0.373,0.927,0.000,1.343,0.793
-0.179,-0.357,0.890,2.136,1.404,1.587
-0.176,-0.351,0.891,3.601,0.549,2.197
-0.172,-0.324,0.912,3.845,-0.610,2.502
-0.170,-0.320,0.923,3.235,-0.977,1.953
-0.166,-0.338,0.915,1.221,-0.793,1.343
-0.166,-0.340,0.916,-0.671,-0.427,1.160
-0.168,-0.331,0.927,-2.136,-0.305,1.587
-0.171,-0.324,0.932,-2.808,0.183,1.526

